order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating,total_amount,month,day_of_week,age,gender,loyalty_member,signup_date,age_group
ORD10630,C1376,2025-09-16,Downtown,Espresso Drinks,Cappuccino,2,4.22,Card,,8.44,September,Tuesday,56,Male,False,2025-11-07,55+
ORD10631,C1274,2025-10-06,Riverside,Espresso Drinks,Latte,3,4.01,Mobile Pay,,12.03,October,Monday,39,Female,True,2025-07-11,35-44
ORD10632,C1518,2025-01-31,Downtown,Espresso Drinks,Latte,1,4.21,Card,,4.21,January,Friday,42,Male,False,2024-02-02,35-44
ORD10633,C1339,2025-03-14,Downtown,Pastries,Scone,1,3.1,Gift Card,,3.1,March,Friday,67,Male,False,2024-06-28,55+
ORD10634,C1240,2025-04-11,Riverside,Brewed Coffee,Pour Over,1,3.48,Cash,5.0,3.48,April,Friday,25,Male,True,2025-10-23,25-34
ORD10635,C1148,2025-04-17,Riverside,Espresso Drinks,Latte,1,4.97,Card,4.0,4.97,April,Thursday,60,Male,False,2025-05-25,55+
ORD10636,C1375,2025-03-12,Riverside,Brewed Coffee,Cold Brew,1,3.65,Gift Card,4.0,3.65,March,Wednesday,22,Non-binary,True,2025-11-23,18-24
ORD10637,C1365,2025-12-20,Downtown,Espresso Drinks,Flat White,1,5.19,Mobile Pay,,5.19,December,Saturday,44,Male,True,2024-05-24,35-44
ORD10638,C1107,2025-03-02,Riverside,Pastries,Scone,1,3.51,Card,,3.51,March,Sunday,52,Female,False,2025-04-07,45-54
ORD10639,C1003,2025-09-15,University Ave,Food,Breakfast Sandwich,3,7.47,Card,4.0,22.41,September,Monday,40,Female,True,2024-06-16,35-44
ORD10640,C1118,2025-08-02,Downtown,Espresso Drinks,Latte,2,5.21,Cash,,10.42,August,Saturday,30,Male,True,2025-09-25,25-34
ORD10641,C1549,2025-08-11,Riverside,Espresso Drinks,Espresso Shot,1,4.79,Card,,4.79,August,Monday,53,Male,False,2024-10-23,45-54
ORD10642,C1404,2025-03-20,University Ave,Pastries,Muffin,2,2.69,Mobile Pay,,5.38,March,Thursday,43,Male,True,2025-11-08,35-44
ORD10643,C1201,2025-04-22,Downtown,Espresso Drinks,Espresso Shot,1,5.13,Gift Card,,5.13,April,Tuesday,65,Non-binary,True,2024-06-18,55+
ORD10644,C1146,2025-08-09,University Ave,Pastries,Cinnamon Roll,1,3.35,Card,,3.35,August,Saturday,19,Male,True,2024-02-23,18-24
ORD10645,C1525,2025-04-19,University Ave,Espresso Drinks,Latte,1,4.37,Mobile Pay,3.0,4.37,April,Saturday,34,Female,False,2025-05-08,25-34
ORD10646,C1495,2025-09-10,University Ave,Espresso Drinks,Espresso Shot,1,4.91,Gift Card,,4.91,September,Wednesday,39,Female,True,2025-01-28,35-44
ORD10647,C1194,2025-01-15,Riverside,Pastries,Scone,1,3.18,Card,,3.18,January,Wednesday,67,Female,True,2025-12-28,55+
ORD10648,C1575,2025-01-27,Downtown,Espresso Drinks,Latte,1,3.84,Card,3.0,3.84,January,Monday,37,Male,False,2024-02-22,35-44
ORD10649,C1616,2025-09-23,Downtown,Pastries,Croissant,1,2.85,Mobile Pay,,2.85,September,Tuesday,30,Male,True,2025-11-23,25-34
ORD10650,C1072,2025-08-13,Downtown,Espresso Drinks,Cappuccino,1,4.57,Mobile Pay,,4.57,August,Wednesday,42,Female,True,2024-05-19,35-44
ORD10651,C1496,2025-01-16,Downtown,Pastries,Scone,3,3.47,Mobile Pay,,10.41,January,Thursday,24,Male,False,2024-12-25,18-24
ORD10652,C1592,2025-11-24,Riverside,Pastries,Croissant,1,3.07,Card,,3.07,November,Monday,30,Male,True,2024-02-26,25-34
ORD10653,C1211,2025-01-02,Downtown,Espresso Drinks,Flat White,1,4.91,Cash,3.0,4.91,January,Thursday,55,Female,False,2024-03-22,55+
ORD10654,C1502,2025-12-14,University Ave,Pastries,Croissant,3,4.04,Card,,12.12,December,Sunday,68,Female,True,2025-03-05,55+
ORD10655,C1412,2025-09-23,Downtown,Espresso Drinks,Cappuccino,1,5.53,Mobile Pay,,5.53,September,Tuesday,32,Not specified,True,2025-09-22,25-34
ORD10656,C1296,2025-12-26,University Ave,Pastries,Cinnamon Roll,3,4.07,Card,,12.21,December,Friday,62,Female,False,2024-02-19,55+
ORD10657,C1523,2025-12-12,Riverside,Pastries,Muffin,1,2.58,Mobile Pay,3.0,2.58,December,Friday,60,Male,False,2025-08-29,55+
ORD10658,C1525,2025-04-24,Riverside,Food,Bagel,2,5.53,Mobile Pay,,11.06,April,Thursday,34,Female,False,2025-05-08,25-34
ORD10659,C1204,2025-10-03,Riverside,Pastries,Cinnamon Roll,1,3.27,Card,,3.27,October,Friday,41,Male,True,2025-06-13,35-44
ORD10660,C1219,2025-03-18,Downtown,Espresso Drinks,Americano,1,4.99,Cash,5.0,4.99,March,Tuesday,64,Female,True,2025-12-03,55+
ORD10661,C1464,2025-06-21,Downtown,Food,Bagel,2,7.72,Mobile Pay,4.0,15.44,June,Saturday,18,Female,False,2025-08-17,18-24
ORD10662,C1618,2025-03-29,Downtown,Espresso Drinks,Espresso Shot,2,5.25,Card,3.0,10.5,March,Saturday,21,Male,False,2024-03-04,18-24
ORD10663,C1254,2025-06-26,University Ave,Tea,Chai Latte,3,4.33,Card,,12.99,June,Thursday,52,Female,False,2025-02-13,45-54
ORD10664,C1195,2025-11-14,Riverside,Espresso Drinks,Latte,2,4.8,Gift Card,4.0,9.6,November,Friday,22,Male,False,2025-12-28,18-24
ORD10665,C1280,2025-06-08,Riverside,Pastries,Croissant,1,2.86,Card,,2.86,June,Sunday,32,Male,True,2024-12-20,25-34
ORD10666,C1265,2025-02-03,Riverside,Espresso Drinks,Latte,3,4.41,Card,,13.23,February,Monday,48,Female,False,2025-02-14,45-54
ORD10667,C1336,2025-04-29,Downtown,Brewed Coffee,Pour Over,1,3.53,Card,,3.53,April,Tuesday,68,Female,True,2024-10-26,55+
ORD10668,C1189,2025-10-14,Downtown,Food,Breakfast Sandwich,3,5.93,Cash,,17.79,October,Tuesday,33,Male,False,2024-04-03,25-34
ORD10669,C1433,2025-07-09,Downtown,Pastries,Muffin,2,4.48,Card,,8.96,July,Wednesday,24,Female,False,2024-12-07,18-24
ORD10670,C1259,2025-07-23,University Ave,Brewed Coffee,Pour Over,2,4.09,Gift Card,5.0,8.18,July,Wednesday,48,Male,True,2025-10-28,45-54
ORD10671,C1621,2025-06-06,Riverside,Espresso Drinks,Flat White,1,4.65,Cash,,4.65,June,Friday,42,Female,True,2025-10-16,35-44
ORD10672,C1365,2025-04-17,Riverside,Espresso Drinks,Cappuccino,1,5.29,Mobile Pay,4.0,5.29,April,Thursday,44,Male,True,2024-05-24,35-44
ORD10673,C1406,2025-08-06,Riverside,Espresso Drinks,Espresso Shot,2,5.6,Card,,11.2,August,Wednesday,40,Female,False,2025-02-20,35-44
ORD10674,C1377,2025-08-19,Riverside,Espresso Drinks,Espresso Shot,1,4.63,Card,,4.63,August,Tuesday,56,Female,True,2025-06-18,55+
ORD10675,C1058,2025-11-23,Downtown,Pastries,Croissant,2,2.84,Card,3.0,5.68,November,Sunday,56,Male,False,2025-02-01,55+
ORD10676,C1597,2025-08-13,Downtown,Espresso Drinks,Espresso Shot,3,4.86,Card,5.0,14.58,August,Wednesday,58,Female,True,2025-02-09,55+
ORD10677,C1028,2025-12-29,University Ave,Espresso Drinks,Latte,2,5.52,Mobile Pay,,11.04,December,Monday,46,Female,True,2024-12-30,45-54
ORD10678,C1517,2025-10-28,Downtown,Brewed Coffee,Drip Coffee,1,3.33,Card,,3.33,October,Tuesday,21,Male,False,2025-03-28,18-24
ORD10679,C1322,2025-01-29,Downtown,Tea,Chai Latte,2,3.41,Card,,6.82,January,Wednesday,49,Male,True,2025-01-31,45-54
ORD10680,C1450,2025-05-23,Downtown,Tea,Herbal Tea,3,3.36,Mobile Pay,,10.08,May,Friday,67,Male,True,2025-01-30,55+
ORD10681,C1199,2025-05-21,University Ave,Food,Breakfast Sandwich,2,7.05,Card,,14.1,May,Wednesday,68,Male,False,2024-11-02,55+
ORD10682,C1055,2025-01-02,University Ave,Brewed Coffee,Pour Over,2,3.99,Cash,,7.98,January,Thursday,20,Female,False,2024-12-01,18-24
ORD10683,C1312,2025-03-07,Downtown,Espresso Drinks,Latte,1,5.29,Cash,,5.29,March,Friday,24,Male,True,2024-05-22,18-24
ORD10684,C1417,2025-10-05,Downtown,Pastries,Scone,1,3.76,Mobile Pay,,3.76,October,Sunday,24,Male,False,2024-10-09,18-24
ORD10685,C1464,2025-05-09,Downtown,Brewed Coffee,Pour Over,3,3.67,Mobile Pay,5.0,11.01,May,Friday,18,Female,False,2025-08-17,18-24
ORD10686,C1596,2025-02-23,Riverside,Food,Breakfast Sandwich,2,7.39,Mobile Pay,,14.78,February,Sunday,48,Male,False,2024-05-09,45-54
ORD10687,C1216,2025-04-15,Downtown,Espresso Drinks,Latte,1,3.98,Card,,3.98,April,Tuesday,22,Female,False,2024-06-06,18-24
ORD10688,C1362,2025-04-10,Downtown,Brewed Coffee,Drip Coffee,2,3.88,Mobile Pay,,7.76,April,Thursday,29,Male,False,2025-07-12,25-34
ORD10689,C1492,2025-03-05,Downtown,Espresso Drinks,Cappuccino,1,5.34,Card,,5.34,March,Wednesday,57,Female,False,2024-03-20,55+
ORD10690,C1322,2025-02-06,University Ave,Pastries,Muffin,1,2.63,Card,,2.63,February,Thursday,49,Male,True,2025-01-31,45-54
ORD10691,C1468,2025-10-06,University Ave,Tea,Chai Latte,2,3.36,Mobile Pay,,6.72,October,Monday,27,Female,True,2024-08-12,25-34
ORD10692,C1612,2025-10-28,University Ave,Tea,Herbal Tea,2,4.54,Mobile Pay,,9.08,October,Tuesday,58,Male,True,2025-02-23,55+
ORD10693,C1144,2025-06-30,Downtown,Espresso Drinks,Flat White,1,5.27,Card,,5.27,June,Monday,69,Female,True,2025-03-05,55+
ORD10694,C1449,2025-08-13,Downtown,Brewed Coffee,Pour Over,2,3.83,Card,,7.66,August,Wednesday,32,Female,True,2025-03-03,25-34
ORD10695,C1298,2025-12-01,University Ave,Espresso Drinks,Flat White,1,4.03,Mobile Pay,3.0,4.03,December,Monday,32,Male,False,2024-03-08,25-34
ORD10696,C1528,2025-11-03,University Ave,Food,Breakfast Sandwich,2,8.32,Card,3.0,16.64,November,Monday,65,Non-binary,True,2025-07-03,55+
ORD10697,C1179,2025-01-12,Riverside,Espresso Drinks,Flat White,2,5.06,Card,,10.12,January,Sunday,44,Male,True,2025-12-11,35-44
ORD10698,C1405,2025-12-13,University Ave,Brewed Coffee,Cold Brew,2,3.23,Cash,,6.46,December,Saturday,44,Not specified,False,2024-02-04,35-44
ORD10699,C1434,2025-01-25,Downtown,Brewed Coffee,Cold Brew,2,4.02,Card,,8.04,January,Saturday,40,Male,False,2025-08-13,35-44
ORD10700,C1010,2025-01-10,Downtown,Brewed Coffee,Drip Coffee,3,2.97,Mobile Pay,3.0,8.91,January,Friday,45,Female,True,2025-08-30,45-54
ORD10701,C1117,2025-05-27,Downtown,Espresso Drinks,Cappuccino,1,3.94,Gift Card,,3.94,May,Tuesday,25,Male,True,2025-01-30,25-34
ORD10702,C1401,2025-09-29,University Ave,Brewed Coffee,Pour Over,3,4.13,Card,3.0,12.39,September,Monday,58,Not specified,True,2025-04-20,55+
ORD10703,C1099,2025-01-30,Downtown,Brewed Coffee,Cold Brew,3,4.13,Card,3.0,12.39,January,Thursday,25,Female,False,2025-09-12,25-34
ORD10704,C1393,2025-04-17,University Ave,Food,Bagel,2,5.96,Card,,11.92,April,Thursday,49,Male,False,2025-04-15,45-54
ORD10705,C1138,2025-04-06,Downtown,Espresso Drinks,Americano,3,5.31,Card,2.0,15.93,April,Sunday,36,Non-binary,False,2024-12-15,35-44
ORD10706,C1326,2025-05-25,Downtown,Tea,Green Tea,2,4.03,Card,,8.06,May,Sunday,30,Female,False,2025-10-26,25-34
ORD10707,C1488,2025-12-25,Downtown,Espresso Drinks,Flat White,1,4.93,Gift Card,4.0,4.93,December,Thursday,57,Male,True,2024-07-29,55+
ORD10708,C1350,2025-05-01,Downtown,Tea,Green Tea,2,4.62,Gift Card,5.0,9.24,May,Thursday,45,Female,True,2024-06-14,45-54
ORD10709,C1384,2025-03-18,Downtown,Tea,Green Tea,1,3.97,Card,3.0,3.97,March,Tuesday,19,Female,True,2025-11-15,18-24
ORD10710,C1146,2025-02-14,University Ave,Brewed Coffee,Pour Over,1,2.92,Card,,2.92,February,Friday,19,Male,True,2024-02-23,18-24
ORD10711,C1169,2025-03-14,Riverside,Brewed Coffee,Pour Over,3,3.4,Mobile Pay,3.0,10.2,March,Friday,19,Female,True,2024-02-01,18-24
ORD10712,C1343,2025-02-18,Riverside,Espresso Drinks,Flat White,1,5.13,Card,4.0,5.13,February,Tuesday,44,Female,True,2025-03-05,35-44
ORD10713,C1543,2025-07-28,Downtown,Pastries,Cinnamon Roll,1,4.06,Card,,4.06,July,Monday,27,Non-binary,False,2024-08-26,25-34
ORD10714,C1491,2025-06-03,University Ave,Espresso Drinks,Cappuccino,2,3.81,Gift Card,,7.62,June,Tuesday,63,Female,False,2025-05-09,55+
ORD10715,C1140,2025-07-01,University Ave,Tea,Herbal Tea,1,4.23,Cash,,4.23,July,Tuesday,69,Female,True,2025-10-26,55+
ORD10716,C1319,2025-10-30,Downtown,Brewed Coffee,Drip Coffee,3,4.13,Card,4.0,12.39,October,Thursday,57,Female,True,2025-12-06,55+
ORD10717,C1533,2025-07-31,Downtown,Espresso Drinks,Americano,3,4.9,Mobile Pay,,14.7,July,Thursday,32,Female,True,2025-02-21,25-34
ORD10718,C1601,2025-02-26,Downtown,Pastries,Croissant,1,2.71,Card,1.0,2.71,February,Wednesday,58,Female,True,2025-03-18,55+
ORD10719,C1331,2025-05-18,University Ave,Espresso Drinks,Cappuccino,2,4.06,Card,1.0,8.12,May,Sunday,37,Male,False,2024-08-27,35-44
ORD10720,C1142,2025-04-24,Riverside,Espresso Drinks,Cappuccino,2,4.33,Mobile Pay,,8.66,April,Thursday,32,Female,True,2024-08-13,25-34
ORD10721,C1619,2025-10-28,Riverside,Brewed Coffee,Cold Brew,2,3.05,Card,3.0,6.1,October,Tuesday,25,Non-binary,False,2025-11-27,25-34
ORD10722,C1373,2025-04-22,University Ave,Brewed Coffee,Cold Brew,3,3.66,Mobile Pay,5.0,10.98,April,Tuesday,43,Female,False,2024-05-21,35-44
ORD10723,C1053,2025-02-20,Downtown,Espresso Drinks,Latte,1,4.45,Mobile Pay,,4.45,February,Thursday,42,Female,False,2025-09-03,35-44
ORD10724,C1465,2025-09-25,Downtown,Brewed Coffee,Cold Brew,1,3.45,Mobile Pay,3.0,3.45,September,Thursday,68,Female,True,2025-01-22,55+
ORD10725,C1636,2025-06-05,Downtown,Espresso Drinks,Americano,1,4.76,Card,3.0,4.76,June,Thursday,30,Male,True,2024-04-05,25-34
ORD10726,C1488,2025-02-04,University Ave,Brewed Coffee,Pour Over,2,3.86,Card,4.0,7.72,February,Tuesday,57,Male,True,2024-07-29,55+
ORD10727,C1421,2025-09-09,Riverside,Food,Breakfast Sandwich,1,7.61,Card,4.0,7.61,September,Tuesday,54,Female,False,2025-08-07,45-54
ORD10728,C1071,2025-03-18,Riverside,Espresso Drinks,Americano,2,5.19,Mobile Pay,,10.38,March,Tuesday,27,Non-binary,False,2024-03-20,25-34
ORD10729,C1639,2025-11-13,Downtown,Espresso Drinks,Latte,2,4.42,Mobile Pay,,8.84,November,Thursday,67,Female,False,2024-10-22,55+
ORD10730,C1455,2025-10-31,Riverside,Brewed Coffee,Pour Over,2,3.24,Card,,6.48,October,Friday,46,Male,False,2025-08-27,45-54
ORD10731,C1370,2025-05-15,Downtown,Brewed Coffee,Drip Coffee,1,2.91,Card,4.0,2.91,May,Thursday,35,Female,False,2025-11-22,35-44
ORD10732,C1318,2025-07-22,Downtown,Food,Bagel,2,5.7,Mobile Pay,,11.4,July,Tuesday,66,Not specified,False,2024-03-27,55+
ORD10733,C1211,2025-07-26,University Ave,Espresso Drinks,Americano,3,4.03,Mobile Pay,,12.09,July,Saturday,55,Female,False,2024-03-22,55+
ORD10734,C1339,2025-08-26,University Ave,Espresso Drinks,Americano,3,4.04,Card,3.0,12.12,August,Tuesday,67,Male,False,2024-06-28,55+
ORD10735,C1022,2025-01-26,Downtown,Brewed Coffee,Drip Coffee,3,3.52,Mobile Pay,,10.56,January,Sunday,27,Female,False,2024-10-12,25-34
ORD10736,C1042,2025-04-29,Riverside,Pastries,Scone,1,2.81,Card,3.0,2.81,April,Tuesday,54,Male,True,2024-03-20,45-54
ORD10737,C1435,2025-03-03,Downtown,Tea,Green Tea,2,4.03,Card,,8.06,March,Monday,43,Male,False,2024-05-23,35-44
ORD10738,C1140,2025-09-11,Downtown,Food,Breakfast Sandwich,1,7.45,Gift Card,,7.45,September,Thursday,69,Female,True,2025-10-26,55+
ORD10739,C1062,2025-01-26,Downtown,Pastries,Croissant,2,3.19,Cash,,6.38,January,Sunday,37,Male,False,2024-08-09,35-44
ORD10740,C1110,2025-07-08,Riverside,Pastries,Croissant,2,3.18,Card,2.0,6.36,July,Tuesday,32,Male,False,2025-08-30,25-34
ORD10741,C1051,2025-09-22,Downtown,Food,Breakfast Sandwich,2,7.95,Mobile Pay,,15.9,September,Monday,28,Male,True,2024-10-26,25-34
ORD10742,C1535,2025-12-12,Riverside,Espresso Drinks,Espresso Shot,1,4.4,Mobile Pay,,4.4,December,Friday,25,Female,False,2025-05-30,25-34
ORD10743,C1069,2025-04-15,Riverside,Espresso Drinks,Flat White,1,3.78,Mobile Pay,,3.78,April,Tuesday,42,Female,False,2024-11-07,35-44
ORD10744,C1645,2025-01-03,Downtown,Pastries,Scone,3,2.8,Card,,8.4,January,Friday,35,Non-binary,True,2025-01-05,35-44
ORD10745,C1506,2025-09-21,Riverside,Pastries,Croissant,1,3.81,Card,3.0,3.81,September,Sunday,45,Female,True,2025-10-08,45-54
ORD10746,C1046,2025-01-01,University Ave,Food,Breakfast Sandwich,2,6.3,Card,,12.6,January,Wednesday,41,Female,False,2024-08-13,35-44
ORD10747,C1616,2025-01-25,University Ave,Pastries,Cinnamon Roll,1,2.63,Mobile Pay,4.0,2.63,January,Saturday,30,Male,True,2025-11-23,25-34
ORD10748,C1285,2025-12-27,Downtown,Pastries,Cinnamon Roll,2,2.81,Card,5.0,5.62,December,Saturday,66,Non-binary,True,2024-03-13,55+
ORD10749,C1087,2025-11-10,Downtown,Brewed Coffee,Drip Coffee,3,3.37,Mobile Pay,,10.11,November,Monday,34,Female,True,2025-05-12,25-34
ORD10750,C1284,2025-09-15,Downtown,Tea,Herbal Tea,2,3.62,Card,,7.24,September,Monday,40,Male,False,2025-02-25,35-44
ORD10751,C1461,2025-11-01,University Ave,Brewed Coffee,Drip Coffee,2,3.11,Card,3.0,6.22,November,Saturday,25,Female,False,2025-07-22,25-34
ORD10752,C1277,2025-01-28,Downtown,Food,Breakfast Sandwich,1,7.9,Card,3.0,7.9,January,Tuesday,58,Male,False,2025-06-04,55+
ORD10753,C1076,2025-02-02,Downtown,Espresso Drinks,Americano,2,4.39,Card,5.0,8.78,February,Sunday,35,Male,True,2024-08-14,35-44
ORD10754,C1371,2025-04-20,Riverside,Pastries,Muffin,1,3.04,Cash,,3.04,April,Sunday,52,Male,False,2025-11-11,45-54
ORD10755,C1180,2025-01-09,Downtown,Pastries,Muffin,2,4.03,Card,,8.06,January,Thursday,66,Female,False,2025-07-12,55+
ORD10756,C1202,2025-11-20,Downtown,Espresso Drinks,Americano,3,4.06,Mobile Pay,1.0,12.18,November,Thursday,43,Female,False,2024-02-26,35-44
ORD10757,C1602,2025-01-21,University Ave,Espresso Drinks,Latte,1,5.65,Mobile Pay,1.0,5.65,January,Tuesday,56,Male,True,2025-11-10,55+
ORD10758,C1258,2025-07-18,Riverside,Pastries,Scone,1,4.03,Mobile Pay,,4.03,July,Friday,27,Male,True,2025-04-16,25-34
ORD10759,C1644,2025-11-07,Riverside,Pastries,Muffin,2,3.02,Card,,6.04,November,Friday,58,Male,True,2024-03-05,55+
ORD10760,C1354,2025-09-25,Riverside,Food,Breakfast Sandwich,2,5.95,Mobile Pay,4.0,11.9,September,Thursday,68,Non-binary,False,2025-10-03,55+
ORD10761,C1195,2025-03-27,University Ave,Brewed Coffee,Cold Brew,2,3.05,Card,4.0,6.1,March,Thursday,22,Male,False,2025-12-28,18-24
ORD10762,C1388,2025-06-21,Downtown,Espresso Drinks,Flat White,3,4.75,Mobile Pay,3.0,14.25,June,Saturday,64,Male,False,2025-03-01,55+
ORD10763,C1435,2025-07-19,Downtown,Pastries,Croissant,3,3.45,Card,,10.35,July,Saturday,43,Male,False,2024-05-23,35-44
ORD10764,C1108,2025-10-07,Downtown,Food,Bagel,1,7.86,Mobile Pay,,7.86,October,Tuesday,42,Male,True,2025-10-03,35-44
ORD10765,C1230,2025-06-05,Riverside,Tea,Chai Latte,1,3.93,Card,,3.93,June,Thursday,42,Female,True,2025-11-01,35-44
ORD10766,C1488,2025-04-14,Riverside,Brewed Coffee,Drip Coffee,2,4.09,Card,,8.18,April,Monday,57,Male,True,2024-07-29,55+
ORD10767,C1252,2025-10-17,Downtown,Brewed Coffee,Drip Coffee,1,2.76,Card,3.0,2.76,October,Friday,27,Female,True,2025-07-31,25-34
ORD10768,C1544,2025-11-19,Riverside,Espresso Drinks,Flat White,2,5.7,Mobile Pay,3.0,11.4,November,Wednesday,61,Female,False,2024-12-28,55+
ORD10769,C1643,2025-06-27,Riverside,Food,Avocado Toast,1,6.34,Card,,6.34,June,Friday,43,Female,True,2025-12-28,35-44
ORD10770,C1130,2025-01-11,Downtown,Brewed Coffee,Cold Brew,1,3.64,Cash,4.0,3.64,January,Saturday,47,Non-binary,True,2024-04-26,45-54
ORD10771,C1197,2025-07-02,Downtown,Tea,Chai Latte,2,3.61,Mobile Pay,4.0,7.22,July,Wednesday,24,Male,False,2025-11-25,18-24
ORD10772,C1604,2025-11-20,University Ave,Brewed Coffee,Pour Over,1,3.69,Card,4.0,3.69,November,Thursday,60,Male,True,2024-10-03,55+
ORD10773,C1277,2025-12-27,University Ave,Espresso Drinks,Americano,2,4.73,Card,4.0,9.46,December,Saturday,58,Male,False,2025-06-04,55+
ORD10774,C1139,2025-05-26,Downtown,Espresso Drinks,Cappuccino,3,5.19,Cash,,15.57,May,Monday,40,Not specified,False,2025-12-23,35-44
ORD10775,C1267,2025-02-24,Downtown,Espresso Drinks,Flat White,1,3.88,Mobile Pay,3.0,3.88,February,Monday,36,Female,True,2024-07-01,35-44
ORD10776,C1477,2025-07-28,Riverside,Brewed Coffee,Drip Coffee,2,3.05,Card,3.0,6.1,July,Monday,18,Female,False,2024-10-11,18-24
ORD10777,C1605,2025-10-30,University Ave,Espresso Drinks,Flat White,2,3.98,Cash,4.0,7.96,October,Thursday,45,Female,False,2025-11-02,45-54
ORD10778,C1535,2025-12-10,Downtown,Pastries,Croissant,3,3.52,Mobile Pay,4.0,10.56,December,Wednesday,25,Female,False,2025-05-30,25-34
ORD10779,C1262,2025-01-19,Downtown,Tea,Chai Latte,3,3.91,Card,,11.73,January,Sunday,33,Male,False,2025-04-12,25-34
ORD10780,C1250,2025-04-16,Downtown,Espresso Drinks,Flat White,1,4.12,Card,4.0,4.12,April,Wednesday,27,Female,False,2025-12-28,25-34
ORD10781,C1408,2025-06-23,Riverside,Espresso Drinks,Latte,1,4.75,Cash,,4.75,June,Monday,66,Male,False,2025-03-09,55+
ORD10782,C1441,2025-02-05,Riverside,Espresso Drinks,Latte,2,3.94,Card,,7.88,February,Wednesday,33,Female,False,2025-02-21,25-34
ORD10783,C1120,2025-11-19,Downtown,Brewed Coffee,Pour Over,3,2.76,Mobile Pay,,8.28,November,Wednesday,40,Male,True,2024-10-01,35-44
ORD10784,C1527,2025-02-10,Riverside,Brewed Coffee,Cold Brew,2,4.11,Card,4.0,8.22,February,Monday,25,Male,True,2025-08-19,25-34
ORD10785,C1579,2025-08-31,Downtown,Food,Avocado Toast,2,7.47,Card,2.0,14.94,August,Sunday,23,Male,True,2025-06-13,18-24
ORD10786,C1034,2025-12-01,Riverside,Brewed Coffee,Cold Brew,1,3.44,Mobile Pay,,3.44,December,Monday,64,Non-binary,False,2025-09-04,55+
ORD10787,C1116,2025-09-07,Downtown,Tea,Chai Latte,1,3.72,Card,5.0,3.72,September,Sunday,19,Male,True,2024-10-29,18-24
ORD10788,C1105,2025-10-05,Downtown,Food,Bagel,2,7.61,Card,,15.22,October,Sunday,58,Female,True,2025-02-28,55+
ORD10789,C1090,2025-04-06,Riverside,Espresso Drinks,Espresso Shot,3,4.47,Mobile Pay,3.0,13.41,April,Sunday,40,Non-binary,True,2024-06-08,35-44
ORD10790,C1491,2025-10-29,Riverside,Pastries,Muffin,2,3.74,Mobile Pay,5.0,7.48,October,Wednesday,63,Female,False,2025-05-09,55+
ORD10791,C1195,2025-06-02,Downtown,Brewed Coffee,Drip Coffee,1,4.25,Cash,5.0,4.25,June,Monday,22,Male,False,2025-12-28,18-24
ORD10792,C1619,2025-01-23,University Ave,Pastries,Scone,2,3.01,Card,,6.02,January,Thursday,25,Non-binary,False,2025-11-27,25-34
ORD10793,C1340,2025-05-14,Riverside,Tea,Green Tea,3,4.18,Card,,12.54,May,Wednesday,51,Male,False,2025-05-06,45-54
ORD10794,C1368,2025-05-08,Riverside,Pastries,Muffin,1,3.14,Mobile Pay,,3.14,May,Thursday,19,Female,True,2025-12-02,18-24
ORD10795,C1008,2025-07-09,Downtown,Espresso Drinks,Latte,2,5.72,Card,,11.44,July,Wednesday,28,Female,False,2025-11-11,25-34
ORD10796,C1446,2025-04-07,Riverside,Brewed Coffee,Drip Coffee,1,3.32,Card,,3.32,April,Monday,34,Male,True,2024-05-26,25-34
ORD10797,C1207,2025-06-18,Downtown,Espresso Drinks,Flat White,1,4.06,Mobile Pay,4.0,4.06,June,Wednesday,68,Female,False,2025-11-21,55+
ORD10798,C1574,2025-06-05,University Ave,Pastries,Cinnamon Roll,1,3.34,Card,,3.34,June,Thursday,18,Male,True,2025-03-15,18-24
ORD10799,C1522,2025-04-29,Downtown,Food,Avocado Toast,1,7.4,Card,,7.4,April,Tuesday,27,Male,True,2025-04-01,25-34
ORD10800,C1449,2025-09-11,Riverside,Food,Breakfast Sandwich,2,6.28,Card,,12.56,September,Thursday,32,Female,True,2025-03-03,25-34
ORD10801,C1589,2025-04-22,Downtown,Tea,Chai Latte,1,3.99,Cash,4.0,3.99,April,Tuesday,61,Female,True,2025-12-03,55+
ORD10802,C1536,2025-10-06,Downtown,Food,Breakfast Sandwich,1,6.9,Card,3.0,6.9,October,Monday,41,Female,True,2025-09-23,35-44
ORD10803,C1089,2025-04-02,Downtown,Brewed Coffee,Cold Brew,1,2.92,Mobile Pay,,2.92,April,Wednesday,61,Female,True,2024-04-12,55+
ORD10804,C1415,2025-11-11,Downtown,Food,Breakfast Sandwich,3,8.47,Mobile Pay,,25.41,November,Tuesday,53,Male,False,2025-04-04,45-54
