order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating
ORD11940,C1649,2025-02-17,Downtown,Brewed Coffee,Drip Coffee,1,4.18,Card,4.0
ORD11941,C1037,2025-10-24,Downtown,Brewed Coffee,Pour Over,3,3.46,Card,
ORD11942,C1632,2025-12-27,Riverside,Tea,Green Tea,1,4.7,Card,
ORD11943,C1609,2025-03-03,Downtown,Brewed Coffee,Cold Brew,1,3.46,Card,
ORD11944,C1113,2025-08-30,Riverside,Tea,Herbal Tea,3,4.36,Mobile Pay,
ORD11945,C1552,2025-04-14,Riverside,Brewed Coffee,Cold Brew,2,3.59,Mobile Pay,3.0
ORD11946,C1226,2025-09-28,University Ave,Food,Avocado Toast,2,7.79,Cash,4.0
ORD11947,C1494,2025-06-02,Riverside,Brewed Coffee,Drip Coffee,1,3.24,Card,
ORD11948,C1441,2025-02-15,Downtown,Espresso Drinks,Espresso Shot,3,4.48,Gift Card,
ORD11949,C1214,2025-04-29,Downtown,Espresso Drinks,Espresso Shot,2,3.78,Mobile Pay,4.0
ORD11950,C1627,2025-07-16,Downtown,Brewed Coffee,Cold Brew,2,3.43,Cash,
ORD11951,C1045,2025-10-18,Riverside,Food,Bagel,1,6.38,Gift Card,3.0
ORD11952,C1141,2025-01-08,University Ave,Food,Breakfast Sandwich,2,6.44,Card,
ORD11953,C1316,2025-12-15,Riverside,Brewed Coffee,Drip Coffee,1,2.81,Card,
ORD11954,C1180,2025-08-25,University Ave,Tea,Green Tea,1,3.31,Mobile Pay,4.0
ORD11955,C1642,2025-11-15,University Ave,Pastries,Muffin,1,3.6,Cash,
ORD11956,C1627,2025-12-05,Riverside,Pastries,Cinnamon Roll,3,4.48,Card,
ORD11957,C1216,2025-02-25,University Ave,Brewed Coffee,Drip Coffee,2,2.87,Card,
ORD11958,C1326,2025-02-04,Downtown,Pastries,Croissant,1,3.46,Card,4.0
ORD11959,C1171,2025-10-10,Downtown,Espresso Drinks,Americano,1,5.12,Card,
ORD11960,C1628,2025-03-10,Downtown,Espresso Drinks,Espresso Shot,1,5.21,Card,
ORD11961,C1365,2025-02-23,Downtown,Brewed Coffee,Drip Coffee,2,3.2,Card,
ORD11962,C1156,2025-06-20,Downtown,Espresso Drinks,Flat White,2,5.06,Mobile Pay,
ORD11963,C1488,2025-11-29,Riverside,Food,Avocado Toast,1,7.11,Card,
ORD11964,C1640,2025-10-17,Downtown,Tea,Chai Latte,2,4.52,Mobile Pay,
ORD11965,C1572,2025-07-08,Downtown,Pastries,Cinnamon Roll,3,3.43,Mobile Pay,5.0
ORD11966,C1166,2025-03-13,Downtown,Food,Bagel,2,6.19,Mobile Pay,
ORD11967,C1450,2025-05-03,downtown,Pastries,Croissant,1,3.28,Mobile Pay,4.0
ORD11968,C1090,2025-09-08,Riverside,Espresso Drinks,Americano,3,4.79,Mobile Pay,3.0
ORD11969,C1346,2025-02-27,Downtown,Brewed Coffee,Cold Brew,1,3.94,Mobile Pay,
ORD11970,C1361,2025-07-10,Downtown,Pastries,Muffin,3,4.48,Mobile Pay,4.0
ORD11971,C1093,2025-01-05,University Ave,Brewed Coffee,Drip Coffee,1,2.84,Gift Card,3.0
ORD11972,C1297,2025-04-29,downtown,Espresso Drinks,Americano,1,4.92,Cash,
ORD11973,C1021,2025-04-01,University Ave,Brewed Coffee,Cold Brew,1,4.06,Mobile Pay,4.0
ORD11974,C1404,2025-09-05,Riverside,Espresso Drinks,Espresso Shot,2,4.25,Card,4.0
ORD11975,C1489,2025-11-29, University Ave ,Espresso Drinks,Flat White,1,5.22,Card,4.0
ORD11976,C1288,2025-02-23,University Ave,Pastries,Muffin,1,3.54,Cash,
ORD11977,C1419,2025-10-18,University Ave,Espresso Drinks,Americano,1,4.24,Card,
ORD11978,C1479,2025-08-27,downtown,Brewed Coffee,Drip Coffee,2,4.01,Card,
ORD11979,C1182,2025-12-20,Riverside,Brewed Coffee,Pour Over,2,2.84,Mobile Pay,
ORD11980,C1537,2025-11-28,Downtown,Pastries,Muffin,2,3.04,Cash,
ORD11981,C1146,2025-02-06,Downtown,Brewed Coffee,Cold Brew,2,3.16,Card,
ORD11982,C1412,2025-09-28,University Ave,Tea,Herbal Tea,2,4.23,Mobile Pay,
ORD11983,C1585,2025-08-04,University Ave,Pastries,Scone,1,4.45,Cash,5.0
ORD11984,C1500,2025-02-11,Downtown,Pastries,Scone,3,2.59,Cash,
ORD11985,C1326,2025-04-04,Downtown,Brewed Coffee,Cold Brew,2,3.59,Cash,
ORD11986,C1416,2025-12-04,Downtown,Pastries,Croissant,1,3.08,Mobile Pay,3.0
ORD11987,C1585,2025-07-17,Riverside,Brewed Coffee,Pour Over,1,3.7,Cash,
ORD11988,C1124,2025-05-04,University Ave,Food,Breakfast Sandwich,1,7.01,Card,
ORD11989,C1605,2025-04-27,Downtown,Espresso Drinks,Cappuccino,2,4.02,Cash,1.0
ORD11990,C1611,2025-11-01,Downtown,Tea,Herbal Tea,3,4.63,Gift Card,
ORD11991,C1620,2025-04-14,Riverside,Pastries,Cinnamon Roll,2,4.11,Card,
ORD11992,C1298,2025-02-27,University Ave,Food,Breakfast Sandwich,1,6.47,Cash,
ORD11993,C1200,2025-07-28,Riverside,Brewed Coffee,Pour Over,1,3.46,Card,
ORD11994,C1049,2025-12-28,University Ave,Brewed Coffee,Pour Over,1,3.14,Cash,
ORD11995,C1428,2025-03-08,Riverside,Brewed Coffee,Pour Over,2,3.37,Card,3.0
ORD11996,C1312,2025-04-03,Downtown,Brewed Coffee,Drip Coffee,2,3.16,Card,3.0
ORD11997,C1294,2025-06-20,Riverside,Espresso Drinks,Espresso Shot,1,5.12,Card,
ORD11998,C1485,2025-03-14,University Ave,Espresso Drinks,Flat White,2,5.72,Card,4.0
ORD11999,C1196,2025-08-25,University Ave,Espresso Drinks,Latte,2,5.5,Card,
ORD12000,C1350,2025-04-03,Riverside,Espresso Drinks,Cappuccino,1,5.64,Mobile Pay,5.0
ORD12001,C1370,2025-02-16,riverside,Espresso Drinks,Americano,3,4.75,Mobile Pay,
ORD12002,C1191,2025-04-06,Riverside,Espresso Drinks,Flat White,1,3.88,Card,4.0
ORD12003,C1450,2025-12-05,Riverside,Espresso Drinks,Espresso Shot,3,4.15,Cash,5.0
ORD12004,C1442,2025-12-07,Riverside,Espresso Drinks,Americano,1,4.69,Card,
ORD12005,C1230,2025-07-04,Riverside,Brewed Coffee,Cold Brew,1,2.79,Mobile Pay,
ORD12006,C1114,2025-05-26,Downtown,Espresso Drinks,Latte,2,5.66,Card,
ORD12007,C1216,2025-10-26,Downtown,Pastries,Cinnamon Roll,2,3.97,Mobile Pay,
ORD12008,C1309,2025-03-12,Downtown,Food,Bagel,1,6.58,Card,
ORD12009,C1309,2025-08-27,University Ave,Espresso Drinks,Cappuccino,2,5.47,Card,
ORD12010,C1004,2025-09-05,Riverside,Espresso Drinks,Cappuccino,1,5.04,Card,
ORD12011,C1154,2025-09-16,Downtown,Brewed Coffee,Cold Brew,1,4.07,Cash,
ORD12012,C1404,2025-03-21,Downtown,Espresso Drinks,Espresso Shot,3,4.34,Card,3.0
ORD12013,C1568,2025-09-18,Downtown,Espresso Drinks,Cappuccino,2,5.67,Card,4.0
ORD12014,C1119,2025-08-11,University Ave,Espresso Drinks,Americano,1,4.56,Card,
ORD12015,C1607,2025-11-15,Downtown,Food,Avocado Toast,2,6.11,Mobile Pay,4.0
ORD12016,C1501,2025-03-05,Downtown,Espresso Drinks,Latte,1,3.79,Gift Card,
ORD12017,C1299,2025-08-12,Downtown,Espresso Drinks,Flat White,2,4.76,Card,
ORD12018,C1175,2025-10-29,Downtown,Food,Avocado Toast,1,7.71,Card,3.0
ORD12019,C1440,2025-04-12,University Ave,Pastries,Croissant,2,3.75,Mobile Pay,
ORD12020,C1127,2025-09-28,Downtown,Espresso Drinks,Espresso Shot,1,4.99,Cash,
ORD12021,C1082,2025-02-06,Downtown,Pastries,Scone,1,3.49,Card,3.0
ORD12022,C1607,2025-09-19,University Ave,Espresso Drinks,Latte,1,5.06,Mobile Pay,
ORD12023,C1277,2025-08-09,Riverside,Espresso Drinks,Americano,1,5.38,Card,
ORD12024,C1008,2025-03-12,Downtown,Food,Bagel,3,7.14,Gift Card,
ORD12025,C1126,2025-01-25,Downtown,Espresso Drinks,Espresso Shot,2,4.4,Mobile Pay,
ORD12026,C1174,2025-09-29,Downtown,Brewed Coffee,Drip Coffee,3,3.31,Cash,
ORD12027,C1124,2025-03-29,University Ave,Espresso Drinks,Flat White,3,4.78,Card,5.0
ORD12028,C1528,2025-07-01,Riverside,Pastries,Cinnamon Roll,1,4.34,Cash,3.0
ORD12029,C1096,2025-01-23,Downtown,Pastries,Cinnamon Roll,1,3.91,Card,
ORD12030,C1569,2025-12-17,University Ave,Espresso Drinks,Cappuccino,2,4.27,Cash,
ORD12031,C1271,2025-07-19,Downtown,Espresso Drinks,Cappuccino,1,3.83,Mobile Pay,4.0
ORD12032,C1357,2025-12-06,Riverside,Espresso Drinks,Cappuccino,1,4.37,Card,
ORD12033,C1063,2025-02-28,Downtown,Food,Avocado Toast,1,5.76,Card,4.0
ORD12034,C1505,2025-03-16,University Ave,Pastries,Muffin,1,4.04,Mobile Pay,
ORD12035,C1334,2025-08-11,University Ave,Food,Breakfast Sandwich,1,6.07,Card,
ORD12036,C1042,2025-08-09,Downtown,Espresso Drinks,Latte,2,4.47,Cash,
ORD12037,C1566,2025-10-15,Riverside,Espresso Drinks,Cappuccino,1,4.91,Card,
ORD12038,C1197,2025-12-04,Riverside,Food,Breakfast Sandwich,1,8.43,Mobile Pay,
ORD12039,C1490,2025-10-27,Downtown,Food,Bagel,2,8.35,Cash,4.0
ORD12040,C1052,2025-02-21,Riverside,Pastries,Cinnamon Roll,1,3.36,Cash,3.0
ORD12041,C1360,2025-04-23,Riverside,Pastries,Croissant,2,3.88,Card,5.0
ORD12042,C1226,2025-11-29,Downtown,Food,Bagel,3,8.32,Mobile Pay,
ORD12043,C1305,2025-07-19,Riverside,Brewed Coffee,Cold Brew,2,3.33,Card,4.0
ORD12044,C1125,2025-11-12,Downtown,Espresso Drinks,Flat White,0,5.56,Card,
ORD12045,C1392,2025-07-24,Downtown,Food,Bagel,2,6.22,Card,
ORD12046,C1020,2025-01-19,University Ave,Brewed Coffee,Drip Coffee,1,3.54,Mobile Pay,4.0
ORD12047,C1187,2025-06-22,University Ave,Brewed Coffee,Cold Brew,1,2.9,Mobile Pay,
ORD12048,C1643,2025-10-28,University Ave,Pastries,Scone,3,3.06,Card,4.0
ORD12049,C1590,2025-08-27,Riverside,Espresso Drinks,Cappuccino,1,3.84,Mobile Pay,4.0
ORD12050,C1311,2025-02-18, University Ave ,Brewed Coffee,Pour Over,2,3.4,Mobile Pay,
ORD12051,C1526,2025-03-18,Riverside,Pastries,Cinnamon Roll,2,4.32,Cash,
ORD12052,C1338,2025-11-07,Riverside,Pastries,Cinnamon Roll,1,3.05,Mobile Pay,3.0
ORD12053,C1474,2025-12-23,Downtown,Pastries,Cinnamon Roll,1,2.52,Mobile Pay,2.0
ORD12054,C1281,2025-10-02,University Ave,Pastries,Croissant,1,3.11,Card,4.0
ORD12055,C1326,2025-02-05,Riverside,Tea,Herbal Tea,3,4.07,Cash,4.0
ORD12056,C1241,2025-08-14,Downtown,Espresso Drinks,Flat White,2,5.09,Card,
ORD12057,C1189,2025-10-29,Downtown,Espresso Drinks,Americano,1,4.43,Cash,5.0
ORD12058,C1014,2025-08-22,Downtown,Espresso Drinks,Americano,2,5.41,Mobile Pay,
ORD12059,C1121,2025-08-05,University Ave,Pastries,Cinnamon Roll,1,4.5,Mobile Pay,3.0
ORD12060,C1129,2025-06-20,Downtown,Espresso Drinks,Flat White,1,4.17,Mobile Pay,
ORD12061,C1510,2025-03-31,Downtown,Brewed Coffee,Pour Over,1,4.24,Gift Card,4.0
ORD12062,C1369,2025-04-13,Downtown,Espresso Drinks,Flat White,2,4.27,Cash,5.0
ORD12063,C1115,2025-09-29,Downtown,Espresso Drinks,Latte,2,5.69,Card,
ORD12064,C1534,2025-01-26,Riverside,Espresso Drinks,Flat White,1,5.08,Card,4.0
ORD12065,C1490,2025-01-31,Riverside,Food,Breakfast Sandwich,3,6.46,Mobile Pay,
ORD12066,C1511,2025-05-25,Downtown,Pastries,Muffin,1,4.29,Cash,
ORD12067,C1072,2025-10-09,Downtown,Pastries,Cinnamon Roll,1,4.02,Card,
ORD12068,C1517,2025-08-28,University Ave,Espresso Drinks,Espresso Shot,2,4.42,Gift Card,
ORD12069,C1458,2025-08-03,riverside,Espresso Drinks,Flat White,2,3.87,Gift Card,
ORD12070,C1431,2025-07-14,University Ave,Pastries,Scone,1,3.7,Cash,
ORD12071,C1127,2025-02-10,University Ave,Pastries,Croissant,3,3.25,Mobile Pay,
ORD12072,C1071,2025-05-01,Downtown,Brewed Coffee,Pour Over,1,3.84,Cash,5.0
ORD12073,C1455,2025-01-29,Downtown,Brewed Coffee,Cold Brew,2,3.57,Cash,
ORD12074,C1082,2025-10-03,University Ave,Pastries,Croissant,2,2.98,Mobile Pay,
ORD12075,C1383,2025-10-01,Riverside,Food,Avocado Toast,3,7.27,Card,5.0
ORD12076,C1300,2025-04-04,Downtown,Espresso Drinks,Americano,1,4.67,Card,
ORD12077,C1182,2025-04-17,Downtown,Brewed Coffee,Pour Over,2,3.79,Card,3.0
ORD12078,C1045,2025-04-26,Riverside,Espresso Drinks,Espresso Shot,1,5.66,Cash,
ORD12079,C1171,2025-11-20,Downtown,Pastries,Muffin,1,3.22,Mobile Pay,1.0
ORD12080,C1427,2025-06-27,Downtown,Food,Breakfast Sandwich,1,6.21,Mobile Pay,
ORD12081,C1121,2025-10-05,University Ave,Tea,Herbal Tea,1,3.43,Mobile Pay,
ORD12082,C1556,2025-06-13,downtown,Espresso Drinks,Latte,1,5.49,Cash,4.0
ORD12083,C1237,2025-09-12,Riverside,Brewed Coffee,Pour Over,1,3.22,Card,5.0
ORD12084,C1313,2025-07-12,Downtown,Espresso Drinks,Latte,2,5.66,Mobile Pay,
ORD12085,C1152,2025-04-12,Riverside,Pastries,Scone,2,3.6,Mobile Pay,
ORD12086,C1004,2025-11-15,University Ave,Espresso Drinks,Espresso Shot,2,3.78,Card,4.0
ORD12087,C1227,2025-09-16,Downtown,Pastries,Croissant,1,3.01,Cash,3.0
ORD12088,C1213,2025-10-08,Downtown,Pastries,Cinnamon Roll,1,2.85,Mobile Pay,4.0
ORD12089,C1543,2025-12-12,Downtown,Food,Bagel,3,8.36,Card,
ORD12090,C1150,2025-04-01,Riverside,Food,Breakfast Sandwich,1,7.25,Mobile Pay,
ORD12091,C1289,2025-02-03,University Ave,Food,Breakfast Sandwich,1,7.57,Mobile Pay,3.0
ORD12092,C1059,2025-07-31,Riverside,Espresso Drinks,Americano,2,4.22,Mobile Pay,
ORD12093,C1140,2025-04-29,Riverside,Food,Bagel,1,7.83,Mobile Pay,4.0
ORD12094,C1123,2025-06-08,Riverside,Espresso Drinks,Flat White,1,4.98,Card,
ORD12095,C1236,2025-03-27,University Ave,Pastries,Muffin,3,4.16,Mobile Pay,3.0
ORD12096,C1042,2025-05-26,Downtown,Espresso Drinks,Latte,3,5.54,Mobile Pay,
ORD12097,C1268,2025-05-24,Riverside,Tea,Chai Latte,2,4.24,Cash,
ORD12098,C1261,2025-05-08,Downtown,Espresso Drinks,Cappuccino,3,3.82,Mobile Pay,
ORD12099,C1105,2025-09-28,Riverside,Tea,Chai Latte,2,4.44,Card,5.0
ORD12100,C1016,2025-08-04,University Ave,Food,Bagel,1,7.82,Mobile Pay,
ORD12101,C1595,2025-06-22,University Ave,Brewed Coffee,Cold Brew,1,3.29,Card,
ORD12102,C1549,2025-02-11,riverside,Brewed Coffee,Cold Brew,3,4.23,Card,4.0
ORD12103,C1276,2025-07-27,Downtown,Espresso Drinks,Americano,1,3.82,Card,5.0
ORD12104,C1442,2025-03-05,Downtown,Pastries,Cinnamon Roll,3,4.48,Mobile Pay,5.0
ORD12105,C1532,2025-04-25, Downtown ,Food,Breakfast Sandwich,2,6.54,Card,
ORD12106,C1388,2025-06-01,University Ave,Espresso Drinks,Espresso Shot,2,4.93,Mobile Pay,5.0
ORD12107,C1010,2025-02-21,Riverside,Brewed Coffee,Cold Brew,3,2.99,Card,
ORD12108,C1061,2025-05-22,Downtown,Pastries,Scone,3,3.93,Card,
ORD12109,C1272,2025-04-08,University Ave,Tea,Herbal Tea,2,4.32,Card,4.0
ORD12110,C1589,2025-11-06,University Ave,Espresso Drinks,Latte,3,4.06,Card,
ORD12111,C1545,2025-11-09,Downtown,Brewed Coffee,Pour Over,2,3.92,Gift Card,1.0
ORD12112,C1327,2025-01-02,Riverside,Espresso Drinks,Flat White,2,4.72,Card,4.0
ORD12113,C1522,2025-08-08,Riverside,Espresso Drinks,Latte,1,3.88,Cash,3.0
ORD12114,C1177,2025-08-22,University Ave,Espresso Drinks,Americano,1,4.11,Mobile Pay,
ORD12115,C1573,2025-05-18,Downtown,Tea,Green Tea,2,4.54,Card,
ORD12116,C1194,2025-06-20,Riverside,Pastries,Croissant,1,3.6,Card,3.0
ORD12117,C1124,2025-10-15,University Ave,Espresso Drinks,Latte,1,5.54,Card,
ORD12118,C1435,2025-05-18,Riverside,Pastries,Muffin,2,4.03,Card,3.0
ORD12119,C1564,2025-01-24,Riverside,Tea,Chai Latte,1,3.57,Card,
ORD12120,C1423,2025-05-16,Riverside,Espresso Drinks,Flat White,1,4.69,Card,
ORD12121,C1468,2025-04-03,Downtown,Espresso Drinks,Americano,2,4.21,Cash,
ORD12122,C1368,2025-05-20,Downtown,Pastries,Cinnamon Roll,2,4.01,Mobile Pay,
ORD12123,C1281,2025-03-25,Riverside,Brewed Coffee,Drip Coffee,1,4.14,Mobile Pay,
ORD12124,C1200,2025-02-24,Downtown,Espresso Drinks,Espresso Shot,1,4.35,Card,
ORD12125,C1140,2025-12-25,Riverside,Espresso Drinks,Cappuccino,2,5.38,Card,2.0
ORD12126,C1150,2025-02-16,Riverside,Espresso Drinks,Americano,1,5.27,Card,3.0
ORD12127,C1299,2025-09-15,Riverside,Espresso Drinks,Flat White,1,3.87,Gift Card,
ORD12128,C1611,2025-09-19,University Ave,Pastries,Muffin,2,4.44,Mobile Pay,
ORD12129,C1194,2025-08-13,Riverside,Tea,Herbal Tea,2,4.05,Card,2.0
ORD12130,C1400,2025-11-28,Riverside,Espresso Drinks,Americano,1,5.21,Cash,
ORD12131,C1463,2025-01-02,University Ave,Food,Bagel,2,7.0,Cash,4.0
ORD12132,C1059,2025-04-20,Downtown,Pastries,Croissant,3,3.66,Cash,1.0
ORD12133,C1208,2025-03-09,University Ave,Brewed Coffee,Drip Coffee,1,3.92,Mobile Pay,5.0
ORD12134,C1031,2025-07-30,Downtown,Pastries,Scone,1,4.42,Gift Card,
ORD12135,C1431,2025-08-20,University Ave,Espresso Drinks,Americano,1,5.74,Mobile Pay,5.0
ORD12136,C1327,2025-11-23,Downtown,Pastries,Muffin,1,2.6,Cash,
ORD12137,C1461,2025-05-19,Downtown,Food,Breakfast Sandwich,1,5.91,Card,
ORD12138,C1431,2025-03-27,Downtown,Pastries,Muffin,1,4.07,Card,2.0
ORD12139,C1192,2025-12-03,Riverside,Food,Avocado Toast,1,5.81,Mobile Pay,2.0
ORD12140,C1221,2025-09-02,University Ave,Espresso Drinks,Latte,1,4.73,Mobile Pay,
ORD12141,C1581,2025-10-06,Downtown,Pastries,Muffin,3,3.55,Card,
ORD12142,C1141,2025-06-11,University Ave,Brewed Coffee,Pour Over,2,3.45,Mobile Pay,
ORD12143,C1035,2025-06-12,Riverside,Pastries,Muffin,1,4.32,Card,
ORD12144,C1020,2025-05-22,University Ave,Pastries,Muffin,1,2.98,Card,2.0
ORD12145,C1401,2025-09-30,Downtown,Espresso Drinks,Americano,2,5.11,Cash,3.0
ORD12146,C1552,2025-03-18,Riverside,Pastries,Cinnamon Roll,3,4.32,Card,
ORD12147,C1297,2025-12-22,Downtown,Tea,Chai Latte,3,3.92,Gift Card,4.0
ORD12148,C1194,2025-03-06,University Ave,Espresso Drinks,Americano,1,5.15,Card,
ORD12149,C1622,2025-06-17,Riverside,Brewed Coffee,Cold Brew,1,3.15,Gift Card,
ORD12150,C1406,2025-04-25,Riverside,Tea,Chai Latte,1,4.29,Card,
ORD12151,C1001,2025-08-22,Riverside,Espresso Drinks,Flat White,1,4.35,Mobile Pay,
ORD12152,C1522,2025-09-05,Downtown,Pastries,Muffin,1,4.12,Card,3.0
ORD12153,C1179,2025-12-01,Riverside,Food,Avocado Toast,2,6.0,Card,2.0
ORD12154,C1588,2025-10-15,University Ave,Tea,Chai Latte,2,3.65,Card,5.0
ORD12155,C1151,2025-04-01,Downtown,Pastries,Croissant,2,2.96,Card,
ORD12156,C1443,2025-03-17,Downtown,Espresso Drinks,Cappuccino,1,5.4,Card,
ORD12157,C1102,2025-11-19,Riverside,Pastries,Scone,1,4.1,Card,
ORD12158,C1070,2025-06-27,Riverside,Food,Avocado Toast,3,8.43,Mobile Pay,4.0
ORD12159,C1206,2025-02-05,Riverside,Pastries,Croissant,2,4.41,Card,5.0
ORD12160,C1372,2025-10-28,Riverside,Pastries,Scone,1,3.83,Card,5.0
ORD12161,C1226,2025-08-25,Downtown,Espresso Drinks,Espresso Shot,3,5.06,Cash,
ORD12162,C1012,2025-01-10,Downtown,Brewed Coffee,Pour Over,2,3.24,Cash,
ORD12163,C1545,2025-10-12,Downtown,Pastries,Scone,2,3.02,Card,5.0
ORD12164,C1558,2025-08-10,university ave,Espresso Drinks,Espresso Shot,2,5.5,Card,
ORD12165,C1252,2025-08-12,Riverside,Pastries,Scone,2,3.23,Cash,
ORD12166,C1313,2025-11-11,University Ave,Pastries,Scone,2,2.56,Cash,
ORD12167,C1019,2025-06-30,University Ave,Brewed Coffee,Drip Coffee,2,4.01,Cash,4.0
ORD12168,C1518,2025-06-17,Riverside,Food,Avocado Toast,1,8.03,Card,
ORD12169,C1485,2025-08-13,Downtown,Espresso Drinks,Cappuccino,3,5.27,Card,
ORD12170,C1079,2025-03-13,Riverside,Pastries,Cinnamon Roll,3,3.95,Card,2.0
ORD12171,C1067,2025-02-25,Downtown,Espresso Drinks,Flat White,2,3.75,Gift Card,
ORD12172,C1478,2025-11-04,University Ave,Espresso Drinks,Cappuccino,1,3.92,Card,
ORD12173,C1481,2025-03-20,Riverside,Food,Breakfast Sandwich,1,8.0,Card,2.0
ORD12174,C1369,2025-07-03,Downtown,Tea,Herbal Tea,1,4.11,Mobile Pay,
ORD12175,C1300,2025-04-09,Riverside,Espresso Drinks,Flat White,2,4.69,Card,
ORD12176,C1420,2025-03-25,University Ave,Pastries,Scone,1,3.09,Cash,5.0
ORD12177,C1633,2025-08-06,Riverside,Food,Breakfast Sandwich,2,6.56,Card,4.0
ORD12178,C1061,2025-10-20,Riverside,Food,Bagel,3,7.99,Card,4.0
ORD12179,C1251,2025-06-10,Riverside,Espresso Drinks,Americano,2,4.75,Mobile Pay,
ORD12180,C1412,2025-02-20,Riverside,Espresso Drinks,Espresso Shot,1,4.52,Mobile Pay,
ORD12181,C1182,2025-03-30,Riverside,Brewed Coffee,Drip Coffee,2,4.09,Card,
ORD12182,C1329,2025-03-01,Riverside,Brewed Coffee,Drip Coffee,2,3.0,Mobile Pay,4.0
ORD12183,C1347,2025-11-18,riverside,Tea,Green Tea,2,3.49,Mobile Pay,4.0
ORD12184,C1102,2025-04-27,Downtown,Food,Avocado Toast,2,8.03,Mobile Pay,
ORD12185,C1237,2025-05-17,University Ave,Pastries,Scone,1,4.02,Cash,
ORD12186,C1157,2025-01-26,Downtown,Espresso Drinks,Latte,1,4.8,Mobile Pay,
ORD12187,C1241,2025-06-12,Downtown,Brewed Coffee,Cold Brew,1,3.99,Card,5.0
ORD12188,C1120,2025-11-29,Riverside,Brewed Coffee,Pour Over,2,3.23,Mobile Pay,
ORD12189,C1165,2025-05-30,Downtown,Espresso Drinks,Americano,1,4.2,Card,
ORD12190,C1494,2025-08-26,Downtown,Espresso Drinks,Latte,1,5.05,Mobile Pay,3.0
ORD12191,C1115,2025-03-08,Riverside,Food,Bagel,1,8.43,Mobile Pay,3.0
ORD12192,C1092,2025-02-22,University Ave,Brewed Coffee,Pour Over,1,4.15,Card,
ORD12193,C1502,2025-09-24,Downtown,Tea,Green Tea,3,4.7,Card,3.0
ORD12194,C1316,2025-01-24,downtown,Tea,Green Tea,1,4.53,Card,3.0
ORD12195,C1453,2025-06-13,University Ave,Brewed Coffee,Cold Brew,1,3.07,Mobile Pay,4.0
ORD12196,C1203,2025-04-26,Downtown,Brewed Coffee,Cold Brew,2,2.98,Mobile Pay,
ORD12197,C1604,2025-01-06,University Ave,Tea,Herbal Tea,1,4.6,Gift Card,
ORD12198,C1438,2025-07-13,Downtown,Pastries,Croissant,1,3.87,Card,2.0
ORD12199,C1455,2025-12-17,Downtown,Espresso Drinks,Cappuccino,3,5.51,Gift Card,3.0
ORD12200,C1178,2025-01-26,Downtown,Brewed Coffee,Cold Brew,1,2.88,Mobile Pay,4.0
ORD12201,C1258,2025-10-24,Riverside,Food,Avocado Toast,2,7.86,Mobile Pay,
ORD12202,C1311,2025-07-16,Downtown,Brewed Coffee,Cold Brew,1,3.98,Gift Card,
ORD12203,C1343,2025-09-21,Downtown,Espresso Drinks,Latte,1,4.41,Card,
ORD12204,C1180,2025-02-05,Downtown,Espresso Drinks,Cappuccino,2,4.24,Mobile Pay,
ORD12205,C1464,2025-11-13,University Ave,Pastries,Cinnamon Roll,1,2.79,Card,5.0
ORD12206,C1597,2025-01-05,Downtown,Espresso Drinks,Flat White,2,5.36,Card,4.0
ORD12207,C1258,2025-11-27,Riverside,Brewed Coffee,Pour Over,1,3.57,Card,4.0
ORD12208,C1112,2025-08-28,University Ave,Brewed Coffee,Drip Coffee,2,3.24,Card,
ORD12209,C1101,2025-05-03,downtown,Espresso Drinks,Americano,1,4.51,Card,3.0
ORD12210,C1302,2025-01-03,Downtown,Pastries,Scone,2,3.32,Mobile Pay,
ORD12211,C1430,2025-08-11,University Ave,Pastries,Scone,2,4.26,Card,5.0
ORD12212,C1545,2025-02-01,Riverside,Brewed Coffee,Pour Over,1,2.8,Gift Card,5.0
ORD12213,C1075,2025-08-10,University Ave,Espresso Drinks,Espresso Shot,1,4.6,Card,
ORD12214,C1184,2025-10-09,Riverside,Espresso Drinks,Espresso Shot,1,4.88,Card,
ORD12215,C1439,2025-04-08,riverside,Food,Breakfast Sandwich,1,8.46,Gift Card,3.0
ORD12216,C1346,2025-03-28,Downtown,Espresso Drinks,Latte,1,4.52,Card,
ORD12217,C1390,2025-03-22,University Ave,Espresso Drinks,Americano,1,5.7,Card,
ORD12218,C1004,2025-03-23,Downtown,Pastries,Cinnamon Roll,2,2.96,Mobile Pay,3.0
ORD12219,C1033,2025-02-11,Downtown,Pastries,Cinnamon Roll,2,4.42,Mobile Pay,
ORD12220,C1205,2025-04-01,Downtown,Espresso Drinks,Cappuccino,3,5.09,Card,3.0
ORD12221,C1234,2025-08-28,Riverside,Brewed Coffee,Cold Brew,3,3.61,Card,
ORD12222,C1064,2025-04-21, Riverside ,Tea,Chai Latte,1,4.5,Card,4.0
ORD12223,C1618,2025-10-12,University Ave,Espresso Drinks,Espresso Shot,2,4.83,Card,4.0
ORD12224,C1207,2025-10-26,Downtown,Food,Avocado Toast,3,8.35,Cash,4.0
ORD12225,C1583,2025-10-04,Riverside,Brewed Coffee,Pour Over,2,3.54,Mobile Pay,
ORD12226,C1517,2025-07-16,Downtown,Espresso Drinks,Cappuccino,2,4.5,Card,
ORD12227,C1223,2025-04-26,Downtown,Espresso Drinks,Americano,2,5.5,Cash,2.0
