order_id,customer_id,order_date,store_location,category,item,quantity,unit_price,payment_method,satisfaction_rating,total_amount,month,day_of_week
ORD11332,C1363,2025-04-01,Downtown,Espresso Drinks,Espresso Shot,1,5.29,Mobile Pay,,5.29,April,Tuesday
ORD11333,C1102,2025-10-27,Downtown,Brewed Coffee,Pour Over,1,2.91,Cash,,2.91,October,Monday
ORD11334,C1095,2025-05-18,Downtown,Brewed Coffee,Pour Over,1,3.98,Mobile Pay,,3.98,May,Sunday
ORD11335,C1015,2025-03-14,Riverside,Brewed Coffee,Drip Coffee,2,3.37,Mobile Pay,3.0,6.74,March,Friday
ORD11336,C1000,2025-09-17,University Ave,Food,Breakfast Sandwich,3,5.56,Mobile Pay,,16.68,September,Wednesday
ORD11337,C1182,2025-09-18,Riverside,Tea,Green Tea,2,4.18,Card,4.0,8.36,September,Thursday
ORD11338,C1153,2025-10-28,Riverside,Brewed Coffee,Cold Brew,2,2.89,Mobile Pay,4.0,5.78,October,Tuesday
ORD11339,C1542,2025-10-04,Riverside,Pastries,Croissant,3,3.68,Mobile Pay,,11.04,October,Saturday
ORD11340,C1355,2025-12-28,Riverside,Espresso Drinks,Espresso Shot,1,4.9,Card,3.0,4.9,December,Sunday
ORD11341,C1546,2025-07-29,Riverside,Espresso Drinks,Flat White,2,4.9,Cash,,9.8,July,Tuesday
ORD11342,C1590,2025-04-15,Downtown,Pastries,Cinnamon Roll,1,3.49,Gift Card,5.0,3.49,April,Tuesday
ORD11343,C1356,2025-11-11,Downtown,Espresso Drinks,Espresso Shot,1,5.22,Mobile Pay,,5.22,November,Tuesday
ORD11344,C1003,2025-04-07,Downtown,Tea,Herbal Tea,1,4.52,Mobile Pay,,4.52,April,Monday
ORD11345,C1353,2025-04-16,Riverside,Brewed Coffee,Drip Coffee,1,3.16,Mobile Pay,,3.16,April,Wednesday
ORD11346,C1438,2025-10-29,Riverside,Brewed Coffee,Drip Coffee,1,2.93,Card,,2.93,October,Wednesday
ORD11347,C1541,2025-11-17,Riverside,Espresso Drinks,Cappuccino,2,4.34,Card,4.0,8.68,November,Monday
ORD11348,C1226,2025-05-04,Downtown,Espresso Drinks,Latte,2,4.57,Cash,4.0,9.14,May,Sunday
ORD11349,C1453,2025-09-23,University Ave,Espresso Drinks,Flat White,2,5.16,Cash,3.0,10.32,September,Tuesday
ORD11350,C1388,2025-12-02,Downtown,Espresso Drinks,Flat White,2,5.38,Mobile Pay,4.0,10.76,December,Tuesday
ORD11351,C1236,2025-10-18,Downtown,Brewed Coffee,Drip Coffee,2,3.17,Cash,,6.34,October,Saturday
ORD11352,C1113,2025-01-02,Riverside,Pastries,Cinnamon Roll,1,2.96,Card,4.0,2.96,January,Thursday
ORD11353,C1468,2025-08-30,Downtown,Tea,Herbal Tea,2,4.57,Cash,3.0,9.14,August,Saturday
ORD11354,C1381,2025-03-03,University Ave,Brewed Coffee,Cold Brew,3,4.16,Mobile Pay,,12.48,March,Monday
ORD11355,C1261,2025-11-05,University Ave,Brewed Coffee,Cold Brew,1,3.33,Card,5.0,3.33,November,Wednesday
ORD11356,C1467,2025-01-25,Downtown,Food,Bagel,1,8.44,Card,,8.44,January,Saturday
ORD11357,C1324,2025-12-28,Downtown,Espresso Drinks,Latte,2,4.36,Card,4.0,8.72,December,Sunday
ORD11358,C1031,2025-03-06,Riverside,Food,Bagel,3,7.37,Mobile Pay,4.0,22.11,March,Thursday
ORD11359,C1620,2025-06-02,Riverside,Pastries,Croissant,2,3.93,Card,,7.86,June,Monday
ORD11360,C1082,2025-03-27,Downtown,Espresso Drinks,Americano,3,4.39,Mobile Pay,3.0,13.17,March,Thursday
ORD11361,C1002,2025-10-24,Downtown,Espresso Drinks,Americano,3,5.66,Card,4.0,16.98,October,Friday
ORD11362,C1488,2025-05-24,Downtown,Espresso Drinks,Cappuccino,2,4.56,Mobile Pay,,9.12,May,Saturday
ORD11363,C1014,2025-09-29,Downtown,Pastries,Muffin,2,2.57,Mobile Pay,,5.14,September,Monday
ORD11364,C1335,2025-01-25,Downtown,Espresso Drinks,Latte,1,4.55,Cash,5.0,4.55,January,Saturday
ORD11365,C1356,2025-06-14,Downtown,Espresso Drinks,Americano,1,5.01,Mobile Pay,,5.01,June,Saturday
ORD11366,C1238,2025-11-28,Riverside,Espresso Drinks,Latte,2,4.37,Gift Card,,8.74,November,Friday
ORD11367,C1393,2025-12-04,University Ave,Espresso Drinks,Cappuccino,1,5.74,Cash,,5.74,December,Thursday
ORD11368,C1264,2025-03-17,University Ave,Pastries,Cinnamon Roll,2,4.23,Card,4.0,8.46,March,Monday
ORD11369,C1480,2025-05-24,Downtown,Pastries,Scone,2,2.9,Card,,5.8,May,Saturday
ORD11370,C1439,2025-05-29,University Ave,Brewed Coffee,Drip Coffee,2,3.67,Card,5.0,7.34,May,Thursday
ORD11371,C1551,2025-07-25,University Ave,Tea,Chai Latte,2,4.27,Card,5.0,8.54,July,Friday
ORD11372,C1399,2025-07-15,University Ave,Espresso Drinks,Espresso Shot,3,4.59,Card,,13.77,July,Tuesday
ORD11373,C1554,2025-02-08,Downtown,Espresso Drinks,Americano,1,4.68,Card,4.0,4.68,February,Saturday
ORD11374,C1200,2025-10-05,Riverside,Food,Avocado Toast,1,6.04,Mobile Pay,4.0,6.04,October,Sunday
ORD11375,C1498,2025-03-24,University Ave,Espresso Drinks,Latte,1,4.79,Card,4.0,4.79,March,Monday
ORD11376,C1231,2025-04-25,University Ave,Food,Bagel,2,6.64,Gift Card,,13.28,April,Friday
ORD11377,C1618,2025-11-03,University Ave,Tea,Chai Latte,1,4.21,Card,,4.21,November,Monday
ORD11378,C1587,2025-09-09,Downtown,Brewed Coffee,Drip Coffee,1,3.14,Cash,,3.14,September,Tuesday
ORD11379,C1085,2025-05-25,Riverside,Espresso Drinks,Espresso Shot,2,5.54,Card,4.0,11.08,May,Sunday
ORD11380,C1066,2025-11-29,Downtown,Espresso Drinks,Americano,2,4.24,Mobile Pay,,8.48,November,Saturday
ORD11381,C1628,2025-05-24,Downtown,Espresso Drinks,Cappuccino,3,5.14,Card,5.0,15.42,May,Saturday
ORD11382,C1129,2025-07-25,Downtown,Pastries,Cinnamon Roll,1,3.4,Card,,3.4,July,Friday
ORD11383,C1443,2025-03-31,University Ave,Brewed Coffee,Drip Coffee,1,3.09,Mobile Pay,5.0,3.09,March,Monday
ORD11384,C1070,2025-03-08,Riverside,Pastries,Cinnamon Roll,1,3.18,Cash,,3.18,March,Saturday
ORD11385,C1392,2025-06-28,Downtown,Espresso Drinks,Espresso Shot,1,5.71,Mobile Pay,4.0,5.71,June,Saturday
ORD11386,C1221,2025-07-24,Downtown,Pastries,Cinnamon Roll,2,3.62,Gift Card,4.0,7.24,July,Thursday
ORD11387,C1404,2025-10-21,University Ave,Espresso Drinks,Latte,1,4.9,Card,4.0,4.9,October,Tuesday
ORD11388,C1294,2025-05-23,Riverside,Brewed Coffee,Cold Brew,1,2.84,Card,,2.84,May,Friday
ORD11389,C1053,2025-11-22,University Ave,Pastries,Scone,1,3.44,Mobile Pay,5.0,3.44,November,Saturday
ORD11390,C1298,2025-08-10,University Ave,Pastries,Croissant,2,4.23,Mobile Pay,3.0,8.46,August,Sunday
ORD11391,C1640,2025-01-26,Downtown,Espresso Drinks,Latte,1,4.56,Card,,4.56,January,Sunday
ORD11392,C1584,2025-09-27,Riverside,Espresso Drinks,Cappuccino,1,4.35,Card,2.0,4.35,September,Saturday
ORD11393,C1649,2025-07-29,Riverside,Brewed Coffee,Pour Over,3,3.59,Cash,,10.77,July,Tuesday
ORD11394,C1424,2025-05-22,Downtown,Pastries,Croissant,1,4.27,Card,4.0,4.27,May,Thursday
ORD11395,C1318,2025-06-20,Riverside,Pastries,Scone,2,3.91,Card,4.0,7.82,June,Friday
ORD11396,C1604,2025-04-20,University Ave,Brewed Coffee,Pour Over,1,3.98,Mobile Pay,,3.98,April,Sunday
ORD11397,C1107,2025-08-12,Riverside,Espresso Drinks,Latte,1,3.82,Card,,3.82,August,Tuesday
ORD11398,C1597,2025-07-26,Riverside,Food,Breakfast Sandwich,1,5.84,Card,5.0,5.84,July,Saturday
ORD11399,C1328,2025-06-12,Riverside,Brewed Coffee,Cold Brew,1,4.15,Card,,4.15,June,Thursday
ORD11400,C1308,2025-04-14,Downtown,Pastries,Cinnamon Roll,2,3.07,Cash,2.0,6.14,April,Monday
ORD11401,C1108,2025-05-26,Downtown,Brewed Coffee,Pour Over,1,3.39,Cash,4.0,3.39,May,Monday
ORD11402,C1204,2025-07-01,University Ave,Espresso Drinks,Americano,1,3.76,Mobile Pay,,3.76,July,Tuesday
ORD11403,C1434,2025-06-21,Downtown,Tea,Herbal Tea,2,4.51,Mobile Pay,,9.02,June,Saturday
ORD11404,C1192,2025-04-23,Downtown,Pastries,Croissant,1,4.11,Card,,4.11,April,Wednesday
ORD11405,C1594,2025-07-31,Riverside,Tea,Green Tea,1,4.17,Gift Card,3.0,4.17,July,Thursday
ORD11406,C1127,2025-03-24,Riverside,Food,Avocado Toast,3,6.12,Card,3.0,18.36,March,Monday
ORD11407,C1220,2025-07-02,Riverside,Espresso Drinks,Latte,1,5.26,Card,3.0,5.26,July,Wednesday
ORD11408,C1177,2025-02-14,Downtown,Pastries,Croissant,1,4.22,Cash,,4.22,February,Friday
ORD11409,C1357,2025-06-21,Downtown,Pastries,Croissant,1,3.76,Card,,3.76,June,Saturday
ORD11410,C1278,2025-10-13,Downtown,Espresso Drinks,Cappuccino,1,5.15,Card,5.0,5.15,October,Monday
ORD11411,C1550,2025-10-25,University Ave,Brewed Coffee,Drip Coffee,1,4.15,Mobile Pay,,4.15,October,Saturday
ORD11412,C1258,2025-09-10,Downtown,Brewed Coffee,Cold Brew,1,3.77,Mobile Pay,,3.77,September,Wednesday
ORD11413,C1390,2025-09-29,Riverside,Brewed Coffee,Pour Over,3,2.88,Card,4.0,8.64,September,Monday
ORD11414,C1561,2025-01-25,University Ave,Espresso Drinks,Flat White,2,5.41,Card,4.0,10.82,January,Saturday
ORD11415,C1039,2025-05-05,Riverside,Food,Bagel,2,6.93,Mobile Pay,,13.86,May,Monday
ORD11416,C1151,2025-08-27,University Ave,Food,Breakfast Sandwich,1,7.65,Mobile Pay,3.0,7.65,August,Wednesday
ORD11417,C1344,2025-10-19,University Ave,Brewed Coffee,Cold Brew,3,3.05,Card,,9.15,October,Sunday
ORD11418,C1173,2025-08-01,University Ave,Food,Avocado Toast,2,7.2,Card,2.0,14.4,August,Friday
ORD11419,C1557,2025-11-07,University Ave,Espresso Drinks,Latte,1,5.22,Card,,5.22,November,Friday
ORD11420,C1180,2025-04-10,Riverside,Espresso Drinks,Latte,2,4.37,Mobile Pay,4.0,8.74,April,Thursday
ORD11421,C1063,2025-02-25,Riverside,Pastries,Muffin,2,3.08,Card,5.0,6.16,February,Tuesday
ORD11422,C1225,2025-02-01,Riverside,Food,Breakfast Sandwich,1,6.79,Card,4.0,6.79,February,Saturday
ORD11423,C1402,2025-08-01,Downtown,Pastries,Croissant,1,2.65,Cash,3.0,2.65,August,Friday
ORD11424,C1112,2025-08-31,Riverside,Tea,Chai Latte,1,4.74,Card,4.0,4.74,August,Sunday
ORD11425,C1362,2025-04-14,University Ave,Brewed Coffee,Cold Brew,1,3.33,Card,,3.33,April,Monday
ORD11426,C1421,2025-10-13,Riverside,Espresso Drinks,Espresso Shot,1,5.56,Mobile Pay,5.0,5.56,October,Monday
ORD11427,C1218,2025-09-27,Downtown,Espresso Drinks,Latte,1,5.49,Card,3.0,5.49,September,Saturday
ORD11428,C1482,2025-05-12,Downtown,Pastries,Scone,3,4.02,Card,4.0,12.06,May,Monday
ORD11429,C1143,2025-03-28,Downtown,Pastries,Croissant,1,3.53,Card,4.0,3.53,March,Friday
ORD11430,C1492,2025-09-28,Riverside,Brewed Coffee,Cold Brew,1,3.75,Mobile Pay,4.0,3.75,September,Sunday
ORD11431,C1348,2025-09-02,Riverside,Espresso Drinks,Flat White,2,5.74,Mobile Pay,2.0,11.48,September,Tuesday
ORD11432,C1143,2025-03-04,Downtown,Brewed Coffee,Pour Over,2,3.51,Card,4.0,7.02,March,Tuesday
ORD11433,C1559,2025-04-03,Riverside,Food,Avocado Toast,3,6.54,Card,3.0,19.62,April,Thursday
ORD11434,C1440,2025-06-26,Downtown,Brewed Coffee,Drip Coffee,1,3.83,Card,,3.83,June,Thursday
ORD11435,C1487,2025-07-06,University Ave,Espresso Drinks,Espresso Shot,3,3.96,Card,3.0,11.88,July,Sunday
ORD11436,C1125,2025-03-02,Riverside,Pastries,Muffin,2,4.45,Gift Card,4.0,8.9,March,Sunday
ORD11437,C1049,2025-12-12,Downtown,Espresso Drinks,Flat White,1,4.65,Card,,4.65,December,Friday
ORD11438,C1282,2025-05-22,Downtown,Espresso Drinks,Flat White,2,5.72,Mobile Pay,3.0,11.44,May,Thursday
ORD11439,C1099,2025-05-19,Riverside,Espresso Drinks,Latte,3,4.87,Mobile Pay,4.0,14.61,May,Monday
ORD11440,C1246,2025-01-23,Downtown,Espresso Drinks,Americano,1,5.44,Gift Card,,5.44,January,Thursday
ORD11441,C1032,2025-11-15,University Ave,Pastries,Croissant,2,2.52,Card,,5.04,November,Saturday
ORD11442,C1546,2025-03-27,Riverside,Espresso Drinks,Americano,1,3.88,Gift Card,3.0,3.88,March,Thursday
ORD11443,C1242,2025-12-26,University Ave,Food,Breakfast Sandwich,1,7.55,Cash,,7.55,December,Friday
ORD11444,C1489,2025-06-30,Downtown,Espresso Drinks,Espresso Shot,2,4.92,Cash,,9.84,June,Monday
ORD11445,C1035,2025-11-15,University Ave,Tea,Herbal Tea,1,3.97,Cash,4.0,3.97,November,Saturday
ORD11446,C1108,2025-03-07,Downtown,Pastries,Cinnamon Roll,1,3.33,Mobile Pay,4.0,3.33,March,Friday
ORD11447,C1213,2025-03-02,Downtown,Espresso Drinks,Americano,2,4.52,Mobile Pay,5.0,9.04,March,Sunday
ORD11448,C1633,2025-10-19,University Ave,Espresso Drinks,Espresso Shot,1,4.03,Cash,,4.03,October,Sunday
ORD11449,C1483,2025-10-26,Riverside,Pastries,Croissant,1,3.67,Mobile Pay,,3.67,October,Sunday
ORD11450,C1036,2025-07-17,Riverside,Pastries,Croissant,1,3.74,Gift Card,2.0,3.74,July,Thursday
ORD11451,C1194,2025-01-12,Downtown,Tea,Herbal Tea,3,4.63,Gift Card,4.0,13.89,January,Sunday
ORD11452,C1168,2025-12-10,University Ave,Espresso Drinks,Flat White,2,4.52,Cash,,9.04,December,Wednesday
ORD11453,C1503,2025-05-24,Downtown,Espresso Drinks,Espresso Shot,2,5.04,Gift Card,4.0,10.08,May,Saturday
ORD11454,C1028,2025-12-07,University Ave,Espresso Drinks,Americano,2,5.01,Card,,10.02,December,Sunday
ORD11455,C1065,2025-11-13,Riverside,Food,Breakfast Sandwich,1,6.83,Card,5.0,6.83,November,Thursday
ORD11456,C1026,2025-11-06,Downtown,Espresso Drinks,Espresso Shot,1,5.13,Card,4.0,5.13,November,Thursday
ORD11457,C1552,2025-09-08,Riverside,Espresso Drinks,Cappuccino,1,5.31,Cash,,5.31,September,Monday
ORD11458,C1045,2025-09-03,Riverside,Espresso Drinks,Americano,1,4.42,Cash,3.0,4.42,September,Wednesday
ORD11459,C1411,2025-07-13,Downtown,Espresso Drinks,Espresso Shot,1,4.25,Gift Card,4.0,4.25,July,Sunday
ORD11460,C1424,2025-01-10,University Ave,Pastries,Muffin,2,2.93,Card,,5.86,January,Friday
ORD11461,C1385,2025-05-22,Downtown,Food,Bagel,1,6.31,Cash,4.0,6.31,May,Thursday
ORD11462,C1503,2025-09-23,University Ave,Pastries,Muffin,1,2.68,Card,,2.68,September,Tuesday
ORD11463,C1072,2025-10-23,Downtown,Tea,Herbal Tea,2,3.34,Cash,,6.68,October,Thursday
ORD11464,C1183,2025-07-23,University Ave,Tea,Herbal Tea,1,4.52,Card,,4.52,July,Wednesday
ORD11465,C1638,2025-09-16,Downtown,Espresso Drinks,Americano,3,4.31,Card,,12.93,September,Tuesday
ORD11466,C1399,2025-01-08,Downtown,Espresso Drinks,Flat White,1,4.56,Mobile Pay,,4.56,January,Wednesday
ORD11467,C1627,2025-06-20,University Ave,Pastries,Croissant,2,2.77,Mobile Pay,5.0,5.54,June,Friday
ORD11468,C1163,2025-07-04,Downtown,Brewed Coffee,Pour Over,1,3.98,Gift Card,,3.98,July,Friday
ORD11469,C1342,2025-11-21,University Ave,Espresso Drinks,Latte,2,4.24,Cash,2.0,8.48,November,Friday
ORD11470,C1158,2025-04-24,Riverside,Brewed Coffee,Pour Over,3,3.44,Cash,5.0,10.32,April,Thursday
ORD11471,C1009,2025-03-25,Downtown,Food,Avocado Toast,2,7.45,Cash,4.0,14.9,March,Tuesday
ORD11472,C1036,2025-05-09,Downtown,Espresso Drinks,Espresso Shot,3,5.0,Mobile Pay,,15.0,May,Friday
ORD11473,C1570,2025-03-04,Downtown,Food,Avocado Toast,2,5.99,Card,4.0,11.98,March,Tuesday
ORD11474,C1169,2025-07-23,University Ave,Brewed Coffee,Cold Brew,2,2.99,Mobile Pay,4.0,5.98,July,Wednesday
ORD11475,C1046,2025-08-22,University Ave,Brewed Coffee,Cold Brew,2,2.86,Gift Card,,5.72,August,Friday
ORD11476,C1356,2025-10-19,University Ave,Espresso Drinks,Espresso Shot,2,5.4,Mobile Pay,,10.8,October,Sunday
ORD11477,C1593,2025-12-20,Downtown,Espresso Drinks,Flat White,1,5.36,Mobile Pay,,5.36,December,Saturday
ORD11478,C1211,2025-01-27,Downtown,Food,Avocado Toast,3,6.28,Gift Card,,18.84,January,Monday
ORD11479,C1165,2025-04-01,Downtown,Food,Avocado Toast,2,6.49,Card,,12.98,April,Tuesday
ORD11480,C1550,2025-04-20,Downtown,Pastries,Scone,1,3.87,Card,,3.87,April,Sunday
ORD11481,C1184,2025-04-01,Downtown,Brewed Coffee,Pour Over,2,2.76,Card,,5.52,April,Tuesday
ORD11482,C1433,2025-10-29,Riverside,Brewed Coffee,Drip Coffee,1,3.52,Cash,4.0,3.52,October,Wednesday
ORD11483,C1329,2025-02-20,Downtown,Brewed Coffee,Cold Brew,2,3.8,Mobile Pay,2.0,7.6,February,Thursday
ORD11484,C1613,2025-01-11,Riverside,Espresso Drinks,Latte,2,5.08,Gift Card,4.0,10.16,January,Saturday
ORD11485,C1481,2025-11-10,Downtown,Tea,Chai Latte,2,3.99,Cash,,7.98,November,Monday
ORD11486,C1319,2025-12-16,Downtown,Pastries,Croissant,2,2.78,Mobile Pay,,5.56,December,Tuesday
ORD11487,C1055,2025-03-24,Downtown,Tea,Herbal Tea,1,3.8,Card,2.0,3.8,March,Monday
ORD11488,C1321,2025-05-02,Riverside,Pastries,Cinnamon Roll,2,4.3,Mobile Pay,,8.6,May,Friday
ORD11489,C1356,2025-07-03,Downtown,Espresso Drinks,Flat White,3,5.0,Card,,15.0,July,Thursday
ORD11490,C1138,2025-07-11,University Ave,Brewed Coffee,Pour Over,2,3.67,Card,5.0,7.34,July,Friday
ORD11491,C1226,2025-12-27,University Ave,Food,Avocado Toast,1,7.58,Card,,7.58,December,Saturday
ORD11492,C1534,2025-05-28,Riverside,Pastries,Croissant,1,2.63,Mobile Pay,,2.63,May,Wednesday
ORD11493,C1649,2025-01-05,Downtown,Espresso Drinks,Cappuccino,1,5.63,Card,,5.63,January,Sunday
ORD11494,C1606,2025-06-03,Downtown,Espresso Drinks,Espresso Shot,1,4.24,Card,,4.24,June,Tuesday
ORD11495,C1295,2025-07-22,Riverside,Espresso Drinks,Espresso Shot,3,3.77,Mobile Pay,,11.31,July,Tuesday
ORD11496,C1564,2025-07-08,University Ave,Brewed Coffee,Cold Brew,3,3.25,Mobile Pay,5.0,9.75,July,Tuesday
ORD11497,C1506,2025-07-06,Downtown,Espresso Drinks,Espresso Shot,3,5.08,Mobile Pay,5.0,15.24,July,Sunday
ORD11498,C1565,2025-12-02,Riverside,Tea,Herbal Tea,2,3.42,Cash,,6.84,December,Tuesday
ORD11499,C1426,2025-10-21,Riverside,Pastries,Cinnamon Roll,2,4.48,Card,,8.96,October,Tuesday
ORD11500,C1006,2025-04-02,Downtown,Brewed Coffee,Drip Coffee,3,3.3,Card,4.0,9.9,April,Wednesday
ORD11501,C1422,2025-05-10,University Ave,Espresso Drinks,Cappuccino,2,5.11,Gift Card,,10.22,May,Saturday
ORD11502,C1635,2025-08-31,Downtown,Food,Breakfast Sandwich,1,8.45,Card,3.0,8.45,August,Sunday
ORD11503,C1103,2025-05-30,Riverside,Espresso Drinks,Espresso Shot,3,4.86,Card,5.0,14.58,May,Friday
ORD11504,C1621,2025-06-05,University Ave,Pastries,Croissant,1,3.02,Cash,4.0,3.02,June,Thursday
ORD11505,C1075,2025-03-03,University Ave,Brewed Coffee,Cold Brew,2,3.93,Card,3.0,7.86,March,Monday
ORD11506,C1081,2025-04-03,Downtown,Espresso Drinks,Americano,1,4.53,Card,,4.53,April,Thursday
ORD11507,C1636,2025-09-27,Riverside,Espresso Drinks,Cappuccino,2,4.39,Card,5.0,8.78,September,Saturday
ORD11508,C1590,2025-11-03,University Ave,Espresso Drinks,Espresso Shot,2,5.1,Gift Card,4.0,10.2,November,Monday
ORD11509,C1112,2025-10-13,University Ave,Tea,Herbal Tea,3,4.31,Card,4.0,12.93,October,Monday
ORD11510,C1645,2025-04-23,Downtown,Food,Bagel,1,7.66,Cash,,7.66,April,Wednesday
ORD11511,C1240,2025-02-19,University Ave,Food,Breakfast Sandwich,1,7.56,Mobile Pay,3.0,7.56,February,Wednesday
ORD11512,C1048,2025-02-28,Downtown,Espresso Drinks,Latte,3,5.11,Card,,15.33,February,Friday
ORD11513,C1535,2025-05-24,Downtown,Espresso Drinks,Americano,2,3.98,Card,,7.96,May,Saturday
ORD11514,C1574,2025-07-08,Downtown,Espresso Drinks,Flat White,1,4.21,Mobile Pay,,4.21,July,Tuesday
ORD11515,C1322,2025-11-22,Riverside,Espresso Drinks,Flat White,2,3.81,Card,3.0,7.62,November,Saturday
ORD11516,C1022,2025-11-24,Downtown,Espresso Drinks,Americano,3,4.73,Card,,14.19,November,Monday
ORD11517,C1556,2025-01-01,Riverside,Espresso Drinks,Espresso Shot,2,4.22,Mobile Pay,,8.44,January,Wednesday
ORD11518,C1496,2025-09-15,Riverside,Pastries,Scone,2,2.87,Mobile Pay,,5.74,September,Monday
ORD11519,C1255,2025-04-19,Riverside,Espresso Drinks,Latte,2,5.56,Cash,5.0,11.12,April,Saturday
ORD11520,C1266,2025-03-13,University Ave,Brewed Coffee,Pour Over,1,4.22,Mobile Pay,5.0,4.22,March,Thursday
ORD11521,C1424,2025-07-22,University Ave,Pastries,Muffin,2,2.61,Cash,5.0,5.22,July,Tuesday
ORD11522,C1105,2025-01-13,Downtown,Food,Breakfast Sandwich,1,6.37,Mobile Pay,,6.37,January,Monday
ORD11523,C1058,2025-05-02,University Ave,Tea,Chai Latte,2,3.35,Mobile Pay,,6.7,May,Friday
ORD11524,C1391,2025-07-21,University Ave,Espresso Drinks,Flat White,1,4.72,Mobile Pay,,4.72,July,Monday
ORD11525,C1395,2025-04-10,Riverside,Pastries,Cinnamon Roll,1,4.26,Cash,,4.26,April,Thursday
ORD11526,C1102,2025-08-04,University Ave,Pastries,Scone,3,4.05,Mobile Pay,,12.15,August,Monday
ORD11527,C1536,2025-06-17,Downtown,Food,Breakfast Sandwich,2,6.28,Cash,,12.56,June,Tuesday
ORD11528,C1045,2025-10-18,University Ave,Espresso Drinks,Americano,1,5.09,Card,4.0,5.09,October,Saturday
ORD11529,C1189,2025-03-08,Riverside,Pastries,Scone,2,4.06,Card,3.0,8.12,March,Saturday
ORD11530,C1101,2025-01-21,Downtown,Brewed Coffee,Pour Over,2,4.06,Card,,8.12,January,Tuesday
ORD11531,C1352,2025-07-12,Downtown,Espresso Drinks,Americano,2,4.2,Cash,,8.4,July,Saturday
ORD11532,C1340,2025-04-04,Downtown,Food,Bagel,3,5.54,Card,,16.62,April,Friday
ORD11533,C1292,2025-09-15,Riverside,Food,Avocado Toast,1,6.55,Card,4.0,6.55,September,Monday
ORD11534,C1348,2025-02-03,Downtown,Pastries,Scone,1,3.58,Gift Card,,3.58,February,Monday
ORD11535,C1190,2025-07-29,University Ave,Food,Breakfast Sandwich,2,6.87,Cash,3.0,13.74,July,Tuesday
ORD11536,C1538,2025-12-27,Downtown,Espresso Drinks,Latte,3,5.18,Card,,15.54,December,Saturday
ORD11537,C1110,2025-02-03,Riverside,Espresso Drinks,Cappuccino,2,4.86,Mobile Pay,,9.72,February,Monday
ORD11538,C1162,2025-04-20,Riverside,Brewed Coffee,Drip Coffee,3,3.88,Cash,,11.64,April,Sunday
ORD11539,C1611,2025-11-04,Downtown,Tea,Herbal Tea,2,4.63,Card,5.0,9.26,November,Tuesday
ORD11540,C1239,2025-07-14,Downtown,Pastries,Cinnamon Roll,1,2.52,Gift Card,4.0,2.52,July,Monday
ORD11541,C1058,2025-03-05,Downtown,Brewed Coffee,Cold Brew,1,4.13,Card,,4.13,March,Wednesday
ORD11542,C1446,2025-03-19,Downtown,Brewed Coffee,Drip Coffee,2,3.88,Card,5.0,7.76,March,Wednesday
ORD11543,C1153,2025-10-06,Downtown,Food,Breakfast Sandwich,1,5.56,Mobile Pay,,5.56,October,Monday
ORD11544,C1120,2025-11-10,Downtown,Pastries,Scone,2,3.88,Card,,7.76,November,Monday
ORD11545,C1554,2025-05-12,Riverside,Espresso Drinks,Flat White,2,4.97,Mobile Pay,5.0,9.94,May,Monday
ORD11546,C1382,2025-06-22,Downtown,Pastries,Scone,1,3.01,Mobile Pay,4.0,3.01,June,Sunday
ORD11547,C1455,2025-10-12,Downtown,Pastries,Scone,2,2.83,Cash,,5.66,October,Sunday
ORD11548,C1260,2025-03-06,Downtown,Espresso Drinks,Americano,3,4.01,Mobile Pay,,12.03,March,Thursday
ORD11549,C1209,2025-03-17,Riverside,Brewed Coffee,Pour Over,3,3.63,Mobile Pay,5.0,10.89,March,Monday
ORD11550,C1548,2025-10-09,Downtown,Pastries,Muffin,2,3.61,Card,5.0,7.22,October,Thursday
ORD11551,C1144,2025-03-09,Downtown,Espresso Drinks,Latte,2,4.5,Cash,,9.0,March,Sunday
ORD11552,C1200,2025-10-08,Downtown,Espresso Drinks,Flat White,2,5.43,Card,,10.86,October,Wednesday
ORD11553,C1617,2025-06-30,University Ave,Brewed Coffee,Drip Coffee,1,2.92,Mobile Pay,,2.92,June,Monday
ORD11554,C1264,2025-12-27,University Ave,Brewed Coffee,Cold Brew,1,3.7,Mobile Pay,,3.7,December,Saturday
ORD11555,C1004,2025-01-12,Downtown,Brewed Coffee,Drip Coffee,2,3.64,Gift Card,,7.28,January,Sunday
ORD11556,C1529,2025-12-11,University Ave,Pastries,Cinnamon Roll,1,3.48,Gift Card,4.0,3.48,December,Thursday
ORD11557,C1025,2025-03-24,Riverside,Tea,Chai Latte,1,4.16,Card,4.0,4.16,March,Monday
ORD11558,C1008,2025-01-13,University Ave,Food,Breakfast Sandwich,1,6.35,Cash,,6.35,January,Monday
ORD11559,C1572,2025-09-21,University Ave,Brewed Coffee,Cold Brew,3,3.66,Card,2.0,10.98,September,Sunday
ORD11560,C1606,2025-07-13,Riverside,Espresso Drinks,Espresso Shot,2,5.54,Cash,4.0,11.08,July,Sunday
ORD11561,C1017,2025-11-01,Riverside,Tea,Green Tea,3,3.89,Mobile Pay,4.0,11.67,November,Saturday
ORD11562,C1363,2025-02-09,Downtown,Tea,Chai Latte,1,4.61,Card,,4.61,February,Sunday
ORD11563,C1642,2025-01-30,Downtown,Espresso Drinks,Cappuccino,2,5.19,Card,,10.38,January,Thursday
